address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
Eixample,1,Flat,Flat,,2022-03-07,0,1,False,41.38775,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor/162827316/d,2.17169,995,NIVELL IMMOBILIARIA,9202752640765,2,68
"Carrer D'en Roig, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,0,False,41.38039,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat-televisio/162806494/d,2.169039,920,ATEMPORAL MONTHLY RENTALS,9202764010012,1,43
"Carrer de la Nena Casas, Sarrià - Sant Gervasi",4,Flat,Flat,1,2022-03-07,0,1,False,41.3959,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat-televisio-internet/162719336/d,2.130421,6700,ATEMPORAL MONTHLY RENTALS,9202764010012,5,334
"Carrer del Telègraf, Horta - Guinardó",1,Apartment,Flat,3,2022-03-07,0,1,False,41.41876,/ca/lloguer/vivenda/barcelona-capital/ascensor-no-moblat/162816854/d,2.169076,650,BORBON GRUP,9202751395576,2,66
"Carrer de Sant Roc, Sants - Montjuïc",1,Flat,Flat,1,2022-03-07,0,0,False,41.37505,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-moblat-televisio-internet/162805869/d,2.145314,850,ATEMPORAL MONTHLY RENTALS,9202764010012,1,42
"Carrer de Trafalgar, Ciutat Vella",2,Flat,Flat,1,2022-03-07,0,1,False,41.38962,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat-televisio-internet/162374299/d,2.176761,1795,ATEMPORAL MONTHLY RENTALS,9202764010012,2,91
"Carrer de Ciudad Real, Gràcia",1,Flat,Flat,1,2022-03-07,0,0,False,41.40301,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat-televisio-internet/162806253/d,2.159953,1450,ATEMPORAL MONTHLY RENTALS,9202764010012,2,60
"Carrer Ferran, Ciutat Vella",1,Apartment,Flat,,2022-03-07,0,0,False,41.38073,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat/162816808/d,2.174647,1500,Hi Guests,9202765822262,2,65
"Carrer de L'argenteria, Ciutat Vella",1,Apartment,Flat,,2022-03-07,0,0,False,41.38409,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-internet/162816755/d,2.180047,1650,CASAMONA,9202751821370,3,55
"Gran Via de Les Corts Catalanes, 263, Sants - Montjuïc",1,Flat,Flat,,2022-03-07,0,1,False,41.37187,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-ascensor-moblat/162816621/d,2.144122,900,Housfy,9202757194594,3,57
Les Corts,2,Flat,Flat,2,2022-03-07,0,1,False,41.38727,/ca/lloguer/vivenda/barcelona-capital/ascensor/162816566/d,2.137998,1200,Forcadell Res.Lloguers,9202753948202,3,62
Sant Martí,1,Flat,Flat,1,2022-03-07,0,1,False,41.40966,/ca/lloguer/vivenda/barcelona-capital/ascensor/162816565/d,2.191146,1200,Forcadell Res.Lloguers,9202753948202,2,65
Horta - Guinardó,1,Flat,Flat,2,2022-03-07,0,1,False,41.41494,/ca/lloguer/vivenda/barcelona-capital/ascensor/162816550/d,2.164959,939,Forcadell Res.Lloguers,9202753948202,3,72
Eixample,2,Flat,Flat,2,2022-03-07,0,1,False,41.38681,/ca/lloguer/vivenda/barcelona-capital/ascensor/162816549/d,2.165484,950,Forcadell Res.Lloguers,9202753948202,2,63
"Carrer Padilla, Horta - Guinardó",1,Flat,Flat,,2022-03-07,0,1,False,41.41004,/es/alquiler/vivienda/barcelona-capital/trastero-ascensor/162827284/d,2.170976,800,CAFUR,9202764178856,3,62
"Carrer de Llull, Sant Martí",1,Flat,Flat,1,2022-03-07,0,0,False,41.40328,/es/alquiler/vivienda/barcelona-capital/el-poblenou/162826943/d,2.205603,750,FINCAS OÑATE,9202753061132,2,49
"Del Cardenal Tedeschini, Sant Andreu",1,Flat,Flat,,2022-03-07,0,0,False,41.42747,/es/alquiler/vivienda/barcelona-capital/el-congres-i-els-indians/162826771/d,2.180003,715,Alquiler Seguro,9202750898737,2,61
"Avinguda Meridiana, Sant Andreu",1,Flat,Flat,,2022-03-07,0,0,False,41.44293,/es/alquiler/vivienda/barcelona-capital/sant-andreu-del-palomar/162826681/d,2.186935,800,TECNOCASA-ESTUDI GRAN DE SANT ANDREU,9202755663273,2,77
"Diagonal, 88, Sant Martí",2,Flat,Flat,,2022-03-07,0,1,False,41.40846,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-terraza-trastero-ascensor-piscina/162826623/d,2.20659,1392,ONIX RENTA,9202751773326,3,78
"Carrer del Canonge Pibernat, Sants - Montjuïc",2,Flat,Flat,1,2022-03-07,30,1,False,41.37637,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/162506995/d,2.129293,1020,M3 PARTICULARS,9202764597770,3,65
"Carrer de València, Eixample",1,Flat,Flat,1,2022-03-07,0,1,False,41.38929,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162826542/d,2.158827,1195,ATEMPORAL MONTHLY RENTALS,9202764010012,1,51
"Carrer de Sevilla, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,0,False,41.37861,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/162381426/d,2.18925,890,ATEMPORAL MONTHLY RENTALS,9202764010012,1,30
"Carrer de Joaquín Costa, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.38247,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/158244431/d,2.166089,1350,ATEMPORAL MONTHLY RENTALS,9202764010012,2,50
"Carrer de València, Eixample",2,Flat,Flat,1,2022-03-07,0,1,False,41.3879,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/162374340/d,2.157057,1450,ATEMPORAL MONTHLY RENTALS,9202764010012,2,80
"Avinguda de Gaudí, Eixample",1,Flat,Flat,3,2022-03-07,0,1,False,41.40914,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162826322/d,2.174646,1650,APROPERTIES REAL ESTATE BARCELONA Nº Aicat 6388,9202753825457,2,72
"Corsega, 513, Gràcia",1,Flat,Flat,2,2022-03-07,0,1,False,41.40464,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162826295/d,2.169935,1050,GrupCAPITAL,9202752587558,4,90
"Carrer de la Mare de Déu de Port, Sants - Montjuïc",1,Flat,Flat,1,2022-03-07,0,1,False,41.3596,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/162826257/d,2.141645,875,Urban View,9202765880601,3,70
Ciutat Vella,1,Flat,Flat,,2022-03-07,0,1,False,41.38396,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/162826198/d,2.172366,1200,Walter Haus S.L.,9202754160431,1,50
Eixample,1,Flat,Flat,2,2022-03-07,0,1,False,41.38948,/ca/lloguer/vivenda/barcelona-capital/ascensor/162816542/d,2.155064,1029,Forcadell Res.Lloguers,9202753948202,3,67
Gràcia,1,Flat,Flat,1,2022-03-07,0,1,False,41.4178,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat-parking-televisio-internet/162816489/d,2.137129,1947,ABCFLAT,9202756850496,2,60
Sarrià - Sant Gervasi,5,Apartment,Flat,1,2022-03-07,0,1,False,41.41152,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-jardi-terrassa-zona-comunitaria-ascensor-piscina-moblat-televisio-internet-piscina/162816487/d,2.123155,12000,ABCFLAT,9202756850496,5,379
Eixample,2,Apartment,Flat,1,2022-03-07,0,1,False,41.39183,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-televisio/162816485/d,2.162919,3500,ABCFLAT,9202756850496,3,200
Ciutat Vella,1,Flat,Flat,2,2022-03-07,0,0,False,41.38741,"/ca/lloguer/vivenda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/162816337/d",2.177243,874,Forcadell Res.Lloguers,9202753948202,2,56
"Via Augusta, Sarrià - Sant Gervasi",3,Attic,Flat,,2022-03-07,0,1,False,41.40298,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-terrassa-ascensor/162816234/d,2.123384,4000,INMOBCN,9202766679642,4,246
"Carrer de Chapí, 9, Horta - Guinardó",2,Flat,Flat,1,2022-03-07,0,0,False,41.43135,/ca/lloguer/vivenda/barcelona-capital/calefaccio-pati/162816215/d,2.16241,995,PERE SANCHEZ,9202763489460,4,95
"Carrer Alberes, Sarrià - Sant Gervasi",2,Flat,Flat,,2022-03-07,0,1,False,41.41346,/ca/lloguer/vivenda/barcelona-capital/calefaccio-terrassa-ascensor/162815973/d,2.104779,2200,MEDILLOGUEM,9202766833875,5,108
"Carrer Viladomat, 109, Eixample",2,Flat,Flat,,2022-03-07,0,0,False,41.37978,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-traster/162815647/d,2.156785,1800,DEYCO SOLUCIONES,9202761305939,2,115
"Carrer de Bassegoda, Sants - Montjuïc",2,Flat,Flat,,2022-03-07,0,1,False,41.37508,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor-moblat/162815638/d,2.125613,1400,Cuatro Vientos Bcn,9202767565232,4,77
"Carrer de Chapí, 9, Horta - Guinardó",1,Flat,Flat,3,2022-03-07,0,0,False,41.43135,/ca/lloguer/vivenda/barcelona-capital/no-moblat/162815513/d,2.16241,667,PERE SANCHEZ,9202763489460,3,59
"Del Rasos de Peguera, Nou Barris",1,Flat,Flat,3,2022-03-07,0,1,False,41.46216,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-traster-ascensor/162815484/d,2.179751,800,Brick2b,9202754885148,3,70
Les Corts,1,Flat,Flat,,2022-03-07,0,1,False,41.38112,/ca/lloguer/vivenda/barcelona-capital/terrassa-ascensor-moblat/162815414/d,2.128602,1007,FINQUES EL PALLARS,9202751473135,4,85
"Enamorats, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.40424,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162826158/d,2.181786,800,FINCAS A.G. NUÑEZ,9202750467716,2,42
"Carrer de Cervantes, Ciutat Vella",2,Flat,Flat,1,2022-03-07,210,1,False,41.3813,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/161392822/d,2.177646,1690,ATEMPORAL MONTHLY RENTALS,9202764010012,2,104
"Carrer de Sepúlveda, Eixample",2,Flat,Flat,1,2022-03-07,250,1,False,41.37942,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/161460260/d,2.157074,2250,ATEMPORAL MONTHLY RENTALS,9202764010012,2,100
"Via Augusta, 39, Sarrià - Sant Gervasi",2,Flat,Flat,1,2022-03-07,0,1,False,41.39789,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina-parking-piscina/162826014/d,2.15362,5700,BRAKER CORPORATION,9202766637934,3,141
"Carrer de Sant Sever, Ciutat Vella",2,Flat,Flat,1,2022-03-07,0,1,False,41.38337,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet/162621633/d,2.175415,2400,ATEMPORAL MONTHLY RENTALS,9202764010012,1,80
Sant Martí,2,Flat,Flat,,2022-03-07,200,1,False,41.40954,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-internet/162548227/d,2.206227,1600,A&D IMMOBILIARIA,9202758472596,2,91
"Plaça de Gal.la Placídia, Sarrià - Sant Gervasi",2,Flat,Flat,1,2022-03-07,0,1,False,41.39858,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162802166/d,2.15305,2200,ATEMPORAL MONTHLY RENTALS,9202764010012,2,84
"Carrer de L'escorial, Gràcia",2,Flat,Flat,1,2022-03-07,0,1,False,41.40736,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado-television-internet/162816691/d,2.160962,1500,ATEMPORAL MONTHLY RENTALS,9202764010012,3,75
"Carrer de Sant Sever, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.38308,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162613082/d,2.175421,1390,ATEMPORAL MONTHLY RENTALS,9202764010012,1,61
"Passeig de Sant Gervasi, Sarrià - Sant Gervasi",1,Flat,Flat,1,2022-03-07,205,1,False,41.40771,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet-piscina/162756472/d,2.13436,1695,ATEMPORAL MONTHLY RENTALS,9202764010012,2,52
"Carrer de Jonqueres, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.38857,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162806319/d,2.174094,1050,ATEMPORAL MONTHLY RENTALS,9202764010012,1,44
"Carrer de Sant Sever, Ciutat Vella",2,Flat,Flat,1,2022-03-07,0,1,False,41.38308,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado-television-internet/162611913/d,2.175376,1800,ATEMPORAL MONTHLY RENTALS,9202764010012,2,67
"Carrer D'aragó, Sant Martí",1,Flat,Flat,1,2022-03-07,0,1,False,41.41117,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/162378913/d,2.189795,1850,ATEMPORAL MONTHLY RENTALS,9202764010012,3,99
Sarrià - Sant Gervasi,2,Flat,Flat,,2022-03-07,0,1,False,41.39515,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-parking/162815097/d,2.130913,2950,The Home Hunter,9202753426968,4,182
"Carrer del Dos de Maig, Eixample",2,Flat,Flat,3,2022-03-07,10,1,False,41.40723,/ca/lloguer/vivenda/barcelona-capital/ascensor/158941850/d,2.181643,940,"OPTIMUN ENTERPRISE, S.L",943003059792,2,85
"Carrer Congres, Horta - Guinardó",1,Flat,Flat,,2022-03-07,0,1,False,41.43897,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor/162821510/d,2.158503,940,ANCORA,9202765787221,2,60
"Carrer de Lepant, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.40667,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-ascensor-moblat/162821331/d,2.173837,1150,BARNAFINC,9202763623909,3,65
Gràcia,1,Flat,Flat,3,2022-03-07,0,0,False,41.40364,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat/162821327/d,2.155564,890,AREA CASA,9202752570036,1,32
"Carrer D'enric Giménez, Sarrià - Sant Gervasi",2,Flat,Flat,,2022-03-07,0,1,False,41.39607,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-parking-terrassa-zona-comunitaria-ascensor-piscina-no-moblat/162821180/d,2.118828,2700,BARNAFINC,9202763623909,3,140
"Argenteria, Ciutat Vella",1,Flat,Flat,3,2022-03-07,0,1,False,41.38353,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat/162821063/d,2.180067,1600,RS GROUP,9202759306905,3,65
"Avinguda Josep Tarradellas, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.38931,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat/162820957/d,2.143632,900,La Casa Agency - Punto Badal,9202766849140,2,60
"Carrer Sant Antoni Maria Claret, Horta - Guinardó",1,Flat,Flat,,2022-03-07,0,1,False,41.41129,/ca/lloguer/vivenda/barcelona-capital/terrassa-ascensor-moblat/162820916/d,2.169293,900,Home Global,9202765125651,2,58
"Rambla Catalunya, 95, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.39292,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor/162820798/d,2.160412,2950,INMOTRES - NOU GAVA,9202767713394,5,196
"Carrer de Casanova, 57, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.38491,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-terrassa-ascensor-moblat-parking-televisio-internet/162820057/d,2.15925,1300,Alexandru,9202765019044,2,80
"Avinguda de la República Argentina, Gràcia",2,Flat,Flat,3,2022-03-07,0,1,False,41.41143,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor-s-hi-accepten-animals-de-companyia/162820347/d,2.144213,1150,BARCELONASTANDING,9202766476533,4,87
"Carrer de Móra D'ebre, 54, Gràcia",1,Flat,Flat,1,2022-03-07,95,1,False,41.41759,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-zona-comunitaria-ascensor-parking-no-moblat/162820268/d,2.14876,985,Albert,9202755208687,2,63
"Carrer de Llull, Sant Martí",1,Flat,Flat,1,2022-03-07,0,1,False,41.40226,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-traster-ascensor-no-moblat/162705821/d,2.203377,960,BORBON GRUP,9202751395576,1,50
"Rambla de la Muntanya, Horta - Guinardó",2,Attic,Flat,1,2022-03-07,0,1,False,41.41982,/ca/lloguer/vivenda/barcelona-capital/terrassa-ascensor/162623532/d,2.175026,1225,BORBON GRUP,9202751395576,3,73
"Ronda del General Mitre, Sarrià - Sant Gervasi",2,Duplex,Flat,1,2022-03-07,0,1,False,41.40429,/ca/lloguer/vivenda/barcelona-capital/ascensor-pati-no-moblat/162374894/d,2.140046,970,BORBON GRUP,9202751395576,2,100
Ciutat Vella,1,Flat,Flat,,2022-03-07,0,0,False,41.38823,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat/162819849/d,2.176646,1300,SH Barcelona,9202752325093,1,60
"Josep Pla, Sant Martí",1,Apartment,Flat,1,2022-03-07,0,0,False,41.41417,/ca/lloguer/vivenda/barcelona-capital/terrassa-moblat/162819773/d,2.208571,950,PIA,9202765555245,2,135
"Pare Lainez, Gràcia",1,Flat,Flat,3,2022-03-07,0,1,False,41.40718,/ca/lloguer/vivenda/barcelona-capital/ascensor-moblat/162819772/d,2.16597,850,PIA,9202765555245,1,38
"De Mercedes, Gràcia",1,Study,Flat,,2022-03-07,0,1,False,41.41193,/ca/lloguer/vivenda/barcelona-capital/ascensor-moblat/162819406/d,2.152641,480,Alquiler Seguro,9202750898737,0,31
Sarrià - Sant Gervasi,2,Flat,Flat,3,2022-03-07,0,1,False,41.40641,/ca/lloguer/vivenda/barcelona-capital/calefaccio-parking-terrassa-ascensor-parking-no-moblat/162819232/d,2.147448,1579,Guinot Prunera Barcelona ,9202767552250,4,127
Horta - Guinardó,1,Flat,Flat,3,2022-03-07,0,0,False,41.42495,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat/162819083/d,2.150265,850,AREA CASA,9202752570036,4,82
Gràcia,1,Flat,Flat,3,2022-03-07,0,0,False,41.40666,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-terrassa-no-moblat/162818284/d,2.165515,755,FINQUES PERRAMON S.C.P,9202756835929,1,60
"Castañer, 5, Sarrià - Sant Gervasi",3,Flat,Flat,1,2022-03-07,0,1,False,41.40637,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat/162818271/d,2.13649,2216,INMOBILIARIA GALLARDO,9202751224292,4,139
Sarrià - Sant Gervasi,6,House_Chalet,Flat,,2022-03-07,0,0,False,41.4058,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-jardi-terrassa-traster-pati-piscina-moblat/162818246/d,2.116231,13500,WITHFOR,9202767028461,5,413
"Rambla de Volart, 87, Horta - Guinardó",1,Flat,Flat,1,2022-03-07,0,1,False,41.41741,/ca/lloguer/vivenda/barcelona-capital/ascensor-no-moblat/162817966/d,2.17466,930,ADMINISTRACION FINCAS ARIMANY,9202752587648,3,84
"Carrer Jacinto Benavente, Sarrià - Sant Gervasi",7,Flat,Flat,,2022-03-07,0,1,False,41.39297,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-ascensor/162817862/d,2.138668,8500,LATER GRUPO INMOBILIARIO,9202763161922,6,479
"Carrer del Putget, 75, Sarrià - Sant Gervasi",1,Flat,Flat,2,2022-03-07,0,1,False,41.40771,/ca/lloguer/vivenda/barcelona-capital/ascensor-no-moblat/162817686/d,2.14389,800,ADMINISTRACION FINCAS ARIMANY,9202752587648,2,60
"Carrer del Doctor Dou, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.3825,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-ascensor-no-moblat/162817451/d,2.168854,1280,RENTMAR,9202752081497,2,81
"Baixada de la Glòria, 13, Gràcia",1,Flat,Flat,1,2022-03-07,0,0,False,41.4107,/ca/lloguer/vivenda/barcelona-capital/calefaccio-no-moblat/162817420/d,2.14818,950,ADMINISTRACION FINCAS ARIMANY,9202752587648,4,95
"Carrer de Gósol, 3, Sarrià - Sant Gervasi",1,Attic,Flat,2,2022-03-07,0,0,False,41.39594,/ca/lloguer/vivenda/barcelona-capital/terrassa-s-hi-accepten-animals-de-companyia/162802406/d,2.12865,975,Cuarta Planta,9202765763184,1,56
"Carrer del Dos de Maig, Eixample",2,Flat,Flat,3,2022-03-07,10,1,False,41.40723,/es/alquiler/vivienda/barcelona-capital/ascensor/158941850/d,2.181643,940,"OPTIMUN ENTERPRISE, S.L",943003059792,2,85
"Carrer Congres, Horta - Guinardó",1,Flat,Flat,,2022-03-07,0,1,False,41.43897,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162821510/d,2.158503,940,ANCORA,9202765787221,2,60
"Carrer de Lepant, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.40667,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162821331/d,2.173837,1150,BARNAFINC,9202763623909,3,65
Gràcia,1,Flat,Flat,3,2022-03-07,0,0,False,41.40364,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162821327/d,2.155564,890,AREA CASA,9202752570036,1,32
"Carrer D'enric Giménez, Sarrià - Sant Gervasi",2,Flat,Flat,,2022-03-07,0,1,False,41.39607,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-terraza-zona-comunitaria-ascensor-piscina-no-amueblado/162821180/d,2.118828,2700,BARNAFINC,9202763623909,3,140
"Argenteria, Ciutat Vella",1,Flat,Flat,3,2022-03-07,0,1,False,41.38353,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162821063/d,2.180067,1600,RS GROUP,9202759306905,3,65
"Avinguda Josep Tarradellas, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.38931,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162820957/d,2.143632,900,La Casa Agency - Punto Badal,9202766849140,2,60
"Carrer Sant Antoni Maria Claret, Horta - Guinardó",1,Flat,Flat,,2022-03-07,0,1,False,41.41129,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162820916/d,2.169293,900,Home Global,9202765125651,2,58
"Rambla Catalunya, 95, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.39292,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162820798/d,2.160412,2950,INMOTRES - NOU GAVA,9202767713394,5,196
"Carrer de Casanova, 57, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.38491,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-parking-television-internet/162820057/d,2.15925,1300,Alexandru,9202765019044,2,80
"Avinguda de la República Argentina, Gràcia",2,Flat,Flat,3,2022-03-07,0,1,False,41.41143,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/162820347/d,2.144213,1150,BARCELONASTANDING,9202766476533,4,87
"Carrer de Móra D'ebre, 54, Gràcia",1,Flat,Flat,1,2022-03-07,95,1,False,41.41759,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-parking-no-amueblado/162820268/d,2.14876,985,Albert,9202755208687,2,63
"Carrer de Llull, Sant Martí",1,Flat,Flat,1,2022-03-07,0,1,False,41.40226,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-no-amueblado/162705821/d,2.203377,960,BORBON GRUP,9202751395576,1,50
"Rambla de la Muntanya, Horta - Guinardó",2,Attic,Flat,1,2022-03-07,0,1,False,41.41982,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/162623532/d,2.175026,1225,BORBON GRUP,9202751395576,3,73
"Ronda del General Mitre, Sarrià - Sant Gervasi",2,Duplex,Flat,1,2022-03-07,0,1,False,41.40429,/es/alquiler/vivienda/barcelona-capital/ascensor-patio-no-amueblado/162374894/d,2.140046,970,BORBON GRUP,9202751395576,2,100
Ciutat Vella,1,Flat,Flat,,2022-03-07,0,0,False,41.38823,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162819849/d,2.176646,1300,SH Barcelona,9202752325093,1,60
"Josep Pla, Sant Martí",1,Apartment,Flat,1,2022-03-07,0,0,False,41.41417,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado/162819773/d,2.208571,950,PIA,9202765555245,2,135
"Pare Lainez, Gràcia",1,Flat,Flat,3,2022-03-07,0,1,False,41.40718,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/162819772/d,2.16597,850,PIA,9202765555245,1,38
"De Mercedes, Gràcia",1,Study,Flat,,2022-03-07,0,1,False,41.41193,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/162819406/d,2.152641,480,Alquiler Seguro,9202750898737,0,31
Sarrià - Sant Gervasi,2,Flat,Flat,3,2022-03-07,0,1,False,41.40641,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-parking-no-amueblado/162819232/d,2.147448,1579,Guinot Prunera Barcelona ,9202767552250,4,127
Horta - Guinardó,1,Flat,Flat,3,2022-03-07,0,0,False,41.42495,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162819083/d,2.150265,850,AREA CASA,9202752570036,4,82
Gràcia,1,Flat,Flat,3,2022-03-07,0,0,False,41.40666,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-no-amueblado/162818284/d,2.165515,755,FINQUES PERRAMON S.C.P,9202756835929,1,60
"Castañer, 5, Sarrià - Sant Gervasi",3,Flat,Flat,1,2022-03-07,0,1,False,41.40637,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162818271/d,2.13649,2216,INMOBILIARIA GALLARDO,9202751224292,4,139
Sarrià - Sant Gervasi,6,House_Chalet,Flat,,2022-03-07,0,0,False,41.4058,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado/162818246/d,2.116231,13500,WITHFOR,9202767028461,5,413
