address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
"Carrer Consell de Cent, Eixample",4,Attic,Flat,3,2022-01-08,500,1,False,41.39171,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor/160200770/d,2.166699,3500,Finques Grn Samons,9202766840374,3,330
"Carrer de Roger de Flor, Eixample",1,Flat,Flat,3,2022-01-08,0,1,False,41.39542,/en/rental/home/barcelona-capital/lift-not-furnished/162209150/d,2.177407,825,URBENORTE CATALUNYA,900140000217,1,45
"Carrer Ample, Ciutat Vella",2,Flat,Flat,1,2022-01-08,0,1,False,41.37931,/en/rental/home/barcelona-capital/air-conditioning-heating-box-room-lift-swimming-pool-not-furnished/162165942/d,2.179033,1660,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,67
"Carrer de Rogent, Sant Martí",1,Flat,Flat,,2022-01-08,50,1,False,41.41108,/en/rental/home/barcelona-capital/lift/162218141/d,2.182113,875,CENTRAL FINQUES,9202752101327,3,70
"Villarroel, Eixample",2,Flat,Flat,3,2022-01-08,0,1,False,41.38349,/en/rental/home/barcelona-capital/heating-terrace-lift/162249015/d,2.158937,2035,RS GROUP,9202759306905,4,155
Sarrià - Sant Gervasi,2,Flat,Flat,2,2022-01-08,0,1,False,41.40739,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-lift-not-furnished/161925715/d,2.139151,1750,ENGEL & VOELKERS,9202758116439,4,186
"Can Segalar, Les Corts",2,Flat,Flat,,2022-01-08,0,1,False,41.38812,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-terrace-lift-swimming-pool-swimming-pool/161691240/d,2.130508,3850,ALTING GRUPO INMOBILIARIO,9202767543739,3,106
"Pg. de la Bonanova, Sarrià - Sant Gervasi",3,Flat,Flat,2,2022-01-08,0,1,False,41.40295,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-not-furnished/162157175/d,2.126304,4500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,289
"Carrer de Balmes, 233, Sarrià - Sant Gervasi",4,Flat,Flat,,2022-01-08,35,1,False,41.3992,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-lift-not-furnished/162204337/d,2.15032,2565,ALTO STANDING BCN,9202765482865,5,257
Eixample,1,Attic,Flat,,2022-01-08,0,1,False,41.3953,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-not-furnished/161976390/d,2.160892,1525,ENGEL & VOELKERS,9202758116439,3,80
"Carrer de Còrsega, 658, Sant Martí",1,Flat,Flat,3,2022-01-08,0,1,False,41.41132,/en/rental/home/barcelona-capital/lift-not-furnished/162241122/d,2.17919,800,FINBES,9202752963871,3,65
"Balears, Gràcia",1,Apartment,Flat,,2022-01-08,0,0,False,41.41458,/en/rental/home/barcelona-capital/air-conditioning-heating-television-internet/161939990/d,2.146453,870,Homelike,9202762567099,1,22
Sarrià - Sant Gervasi,4,Flat,Flat,3,2022-01-08,0,1,False,41.3968,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-not-furnished/161998050/d,2.152508,4800,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,4,416
"Carrer de Mallorca, Eixample",2,Flat,Flat,,2022-01-08,0,1,False,41.38365,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished/162199110/d,2.14923,1500,FINCAS GP,9202764393646,4,123
Eixample,2,Duplex,Flat,1,2022-01-08,0,1,False,41.38966,/en/rental/home/barcelona-capital/air-conditioning-heating-garden-terrace-box-room-lift-patio-furnished/161843035/d,2.166998,5000,ENGEL & VOELKERS,9202758116439,4,180
"Carrer de Los Castillejos, Horta - Guinardó",1,Flat,Flat,3,2022-01-08,0,1,False,41.41168,/en/rental/home/barcelona-capital/lift-not-furnished/160806419/d,2.171776,780,Balsells Zaragoza Gestió,9202754153645,3,53
"Cartagena, Horta - Guinardó",1,Flat,Flat,,2022-01-08,50,1,False,41.41215,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor-moblat-s-hi-accepten-animals-de-companyia/161935001/d,2.172684,850,SOMOSCASA,9202752737168,3,60
"Tajo, Horta - Guinardó",1,Flat,Flat,,2022-01-08,79,1,False,41.42957,/ca/lloguer/vivenda/barcelona-capital/terrassa-ascensor/159667893/d,2.161261,850,ACBAR REAL ESTATE,9202761615353,2,60
"De Vallhonrat, Sants - Montjuïc",1,Flat,Flat,,2022-01-08,0,1,False,41.37417,/ca/lloguer/vivenda/barcelona-capital/ascensor/162092184/d,2.157482,821,OLLE BERTRAN,9202757335733,1,63
"Aragon , Eixample",2,Flat,Flat,,2022-01-08,0,1,False,41.39572,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-s-hi-accepten-animals-de-companyia-no-moblat/162234820/d,2.170108,1700,BARCINO JURIDIC ,9202753404433,4,150
"Carrer de Mallorca, 514, Eixample",1,Flat,Flat,2,2022-01-08,0,1,False,41.40749,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat-parking/162266876/d,2.18092,1000,PUNTO HABITAT,943003066102,2,70
Ciutat Vella,2,Flat,Flat,,2022-01-08,50,0,False,41.37835,/ca/lloguer/vivenda/barcelona-capital/traster/161132348/d,2.165241,695,CASC ANTIC BCN,9202767304992,2,60
Eixample,1,Flat,Flat,,2022-01-08,0,1,False,41.40587,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat/161554012/d,2.183859,1395,SH BARCELONA,9202752325093,1,48
"Carrer de la Mare de Déu de Lorda, Sant Andreu",1,Attic,Flat,,2022-01-08,0,0,False,41.45093,/ca/lloguer/vivenda/barcelona-capital/calefaccio-terrassa/162125436/d,2.191586,800,NARANJA INMOBILIARIA,9202762659309,2,60
"Carrer de la Ciutat de Granada, Sant Martí",2,Flat,Flat,3,2022-01-08,0,1,False,41.40387,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-terrassa-ascensor-moblat/161869797/d,2.190835,1775,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,69
"Del Caire, Sarrià - Sant Gervasi",1,Flat,Flat,,2022-01-08,0,0,False,41.41121,/ca/lloguer/vivenda/barcelona-capital/el-putget-i-el-farro/160951562/d,2.141106,775,OLLE BERTRAN,9202757335733,3,67
"Av. Diagonal, Eixample",1,Apartment,Flat,,2022-01-08,0,0,False,41.40069,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-televisio-internet/160899398/d,2.175937,1600,Homelike,9202762567099,1,45
Ciutat Vella,2,Flat,Flat,,2022-01-08,0,1,False,41.38223,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat/162022478/d,2.167705,1500,SH BARCELONA,9202752325093,3,61
Sarrià - Sant Gervasi,2,Flat,Flat,,2022-01-08,50,1,False,41.40181,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor/161623221/d,2.136397,1250,PREMIUM HOUSES BARCELONA,9202763081241,3,84
"De Sant Dalmir, Horta - Guinardó",1,Attic,Flat,,2022-01-08,0,1,False,41.42373,/ca/lloguer/vivenda/barcelona-capital/ascensor/160324288/d,2.149884,750,OLLE BERTRAN,9202757335733,0,55
"Carrer de la Ciutat de Granada, Sant Martí",1,Flat,Flat,1,2022-01-08,0,1,False,41.40086,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-lift-furnished/162046843/d,2.195313,1705,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,67
Eixample,2,Flat,Flat,3,2022-01-08,0,1,False,41.40034,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-lift-swimming-pool-not-furnished/161987463/d,2.182204,2649,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,4,98
"Carrer de la Ciutat de Granada, Sant Martí",2,Flat,Flat,3,2022-01-08,0,1,False,41.40371,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-terrace-lift-furnished/161969902/d,2.190635,1850,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,68
"Rambla de Catalunya, Eixample",2,Flat,Flat,2,2022-01-08,0,1,False,41.39464,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-not-furnished/159119920/d,2.157898,2800,ENGEL & VOELKERS,9202758116439,5,200
"Calle Abadessa Olzet, 13, Les Corts",3,Flat,Flat,,2022-01-08,0,1,False,41.39183,/en/rental/home/barcelona-capital/air-conditioning-parking-terrace-box-room-lift/161613917/d,2.112765,3861,NUÑEZ I NAVARRO,9202763844489,4,149
Gràcia,1,Attic,Flat,,2022-01-08,190,0,False,41.40429,/en/rental/home/barcelona-capital/air-conditioning-terrace-furnished-internet/161277885/d,2.15959,1835,GLOBE IBERIA,9202762177466,1,60
"Carrer de Canalejas, 73, Sants - Montjuïc",1,Flat,Flat,,2022-01-08,0,1,False,41.37272,/en/rental/home/barcelona-capital/lift/162207659/d,2.12996,770,FINCAS NAGORE,943003068323,2,70
"Carrer de València, Eixample",2,Flat,Flat,,2022-01-08,0,0,False,41.39148,/en/rental/home/barcelona-capital/air-conditioning-heating-not-furnished/161932340/d,2.161547,1570,GABINET TECNIC IMMOBILIARI,9202751559750,3,121
"Travessera de Gràcia, Horta - Guinardó",1,Flat,Flat,3,2022-01-08,0,1,False,41.40855,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift/162205459/d,2.168938,850,RESPUESTA HOGAR,9202766764082,2,50
Sarrià - Sant Gervasi,2,Flat,Flat,1,2022-01-08,0,1,False,41.39711,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-pets-not-allowed/161976259/d,2.139673,2180,ENGEL & VOELKERS,9202758116439,4,160
"Carrer del Camp, Sarrià - Sant Gervasi",2,Flat,Flat,2,2022-01-08,0,0,False,41.40186,/en/rental/home/barcelona-capital/sant-gervasi--galvany/162169444/d,2.13786,888,FINCAS DUEÑAS,943003030866,2,64
Les Corts,2,Flat,Flat,3,2022-01-08,100,1,False,41.37743,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished/162168598/d,2.12272,1100,CANAR INMOBILIARIA Y NEGOCIOS,943003008044,3,97
"Carrer de Lepant, Eixample",2,Flat,Flat,3,2022-01-08,0,1,False,41.39922,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-not-furnished/162156018/d,2.183159,1250,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,88
"Carrer de Sant Salvador, Gràcia",1,Flat,Flat,,2022-01-08,0,1,False,41.4081,/en/rental/home/barcelona-capital/lift/162144240/d,2.155986,667,STATUS INMOBILIARIO,9202751042169,2,48
"Calle Abadessa Olzet, 13, Les Corts",5,Flat,Flat,,2022-01-08,184,1,False,41.39183,/en/rental/home/barcelona-capital/air-conditioning-parking-terrace-box-room-lift/158907317/d,2.112765,6052,NUÑEZ I NAVARRO,9202763844489,5,225
Les Corts,5,Flat,Flat,,2022-01-08,800,1,False,41.39215,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-terrace-lift-furnished/157259752/d,2.112943,3700,MONIKA RÜSCH,9202753807547,5,298
"Lluisa Vidal, Sant Martí",1,SemidetachedHouse,Flat,,2022-01-08,50,0,False,41.41251,/en/rental/home/barcelona-capital/heating-terrace-furnished/162138130/d,2.178364,1200,ALL4FLAT,9202762177806,2,60
Ciutat Vella,1,Flat,Flat,,2022-01-08,0,1,False,41.38605,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-television/161269945/d,2.178136,1095,SH BARCELONA,9202752325093,2,56
Ciutat Vella,1,Flat,Flat,,2022-01-08,0,1,False,41.38169,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-box-room-lift-furnished/162187728/d,2.186948,1200,MONIKA RÜSCH,9202753807547,1,46
"Paseo de Gracia, Gràcia",1,Apartment,Flat,,2022-01-08,0,0,False,41.3969,/en/rental/home/barcelona-capital/air-conditioning-heating-television-internet/158112524/d,2.158342,5379,Homelike,9202762567099,2,62
